series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T04:00:00,2026-09-17T06:00:00+02:00,3.0,1.0,7.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T05:00:00,2026-09-17T07:00:00+02:00,2.5,0.8,6.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T06:00:00,2026-09-17T08:00:00+02:00,1.6,0.5,4.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T07:00:00,2026-09-17T09:00:00+02:00,1.6,0.5,4.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T08:00:00,2026-09-17T10:00:00+02:00,1.5,0.4,3.8,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T09:00:00,2026-09-17T11:00:00+02:00,1.7,0.5,4.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T10:00:00,2026-09-17T12:00:00+02:00,2.0,0.6,5.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T11:00:00,2026-09-17T13:00:00+02:00,3.2,0.8,12.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T12:00:00,2026-09-17T14:00:00+02:00,3.0,0.8,9.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T13:00:00,2026-09-17T15:00:00+02:00,2.8,0.8,8.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T14:00:00,2026-09-17T16:00:00+02:00,2.8,0.8,7.5,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T15:00:00,2026-09-17T17:00:00+02:00,2.6,0.7,7.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T16:00:00,2026-09-17T18:00:00+02:00,2.5,0.7,6.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T17:00:00,2026-09-17T19:00:00+02:00,2.7,0.8,6.5,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T18:00:00,2026-09-17T20:00:00+02:00,2.1,0.6,5.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T19:00:00,2026-09-17T21:00:00+02:00,2.2,0.6,5.5,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T20:00:00,2026-09-17T22:00:00+02:00,2.1,0.6,5.0,EUR/MW
fcr_d_down_a1,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T21:00:00,2026-09-17T23:00:00+02:00,1.9,0.5,4.5,EUR/MW
